filename,relative_path,category,extension,mime_type,file_size_bytes,file_size_kb,file_size_mb,width,height,duration_seconds,fps,codec,sample_rate,channels,page_count,text_length,line_count,character_count,comment_line_count,blank_line_count
231.wav,audio/231.wav,Audio,wav,audio/wav,470060,459.04,0.45,,,2.66,,pcm_s16le,44100.0,2.0,,,,,,
UJ4BLXG5WVOR74SEFBHIMJZYVQCVV3EZ.docx,Docx/Docx/UJ4BLXG5WVOR74SEFBHIMJZYVQCVV3EZ.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,59592932,58196.22,56.83,,,,,,,,,59592932.0,,,,
198.wav,audio/198.wav,Audio,wav,audio/wav,451628,441.04,0.43,,,2.56,,pcm_s16le,44100.0,2.0,,,,,,
166654729.py,code/1476/A/166654729.py,Code,py,text/x-python,178,0.17,0.0,,,,,,,,,,13.0,172.0,0.0,7.0
Y4C4I2PAQFLQEVARQJGECB27WBTI3R3R.pdf,Pdf/Y4C4I2PAQFLQEVARQJGECB27WBTI3R3R.pdf,Document,pdf,application/pdf,107072,104.56,0.1,,,,,,,,3.0,10707.0,,,,
141453400.cpp,code/1523/F/141453400.cpp,Code,cpp,text/x-c++,3910,3.82,0.0,,,,,,,,,,315.0,3753.0,8.0,168.0
fsi-2022-download.doc,Doc/Doc/fsi-2022-download.doc,Document,doc,application/msword,57724,56.37,0.06,,,,,,,,,57724.0,,,,
192792493.cpp,code/192792493.cpp,Code,cpp,text/x-c++,389,0.38,0.0,,,,,,,,,,18.0,373.0,1.0,1.0
88390211.java,code/88390211.java,Code,java,text/x-java-source,10469,10.22,0.01,,,,,,,,,,140.0,10330.0,11.0,6.0
HGB546MCYLA3JJLIKLP5WGEFY6DUY5ML.pdf,Pdf/HGB546MCYLA3JJLIKLP5WGEFY6DUY5ML.pdf,Document,pdf,application/pdf,320974,313.45,0.31,,,,,,,,7.0,32097.0,,,,
ES5LDB5OV2PKIMVD3Z72CVQK4RSDBYJI.docx,Docx/Docx/ES5LDB5OV2PKIMVD3Z72CVQK4RSDBYJI.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,40384,39.44,0.04,,,,,,,,,40384.0,,,,
77.wav,audio/77.wav,Audio,wav,audio/wav,2119738,2070.06,2.02,,,3.0,,pcm_f64le,44100.0,2.0,,,,,,
161020096.cpp,code/1447/D/161020096.cpp,Code,cpp,text/x-c++,14249,13.92,0.01,,,,,,,,,,1016.0,13741.0,49.0,546.0
67JSPHIB2F6WUL35OLRAOZ2UEDTI2XZ5.doc,Doc/Doc/67JSPHIB2F6WUL35OLRAOZ2UEDTI2XZ5.doc,Document,doc,application/msword,40282,39.34,0.04,,,,,,,,,40282.0,,,,
GWYYEO7BT54SUYBU7M4232GNAWWV6IOX.doc,Doc/Doc/GWYYEO7BT54SUYBU7M4232GNAWWV6IOX.doc,Document,doc,application/msword,190837,186.36,0.18,,,,,,,,,190837.0,,,,
247.wav,audio/247.wav,Audio,wav,audio/wav,419372,409.54,0.4,,,2.38,,pcm_s16le,44100.0,2.0,,,,,,
187194097.java,code/187194097.java,Code,java,text/x-java-source,507,0.5,0.0,,,,,,,,,,34.0,490.0,0.0,20.0
BOH4KJMMRAVVCOH7QURXB6OI54ZHSFSX.pdf,Pdf/BOH4KJMMRAVVCOH7QURXB6OI54ZHSFSX.pdf,Document,pdf,application/pdf,239996,234.37,0.23,,,,,,,,2.0,23999.0,,,,
99.wav,audio/99.wav,Audio,wav,audio/wav,410156,400.54,0.39,,,2.32,,pcm_s16le,44100.0,2.0,,,,,,
167406466.cpp,code/1474/B/167406466.cpp,Code,cpp,text/x-c++,1206,1.18,0.0,,,,,,,,,,127.0,1143.0,3.0,65.0
167438188.cpp,code/1542/A/167438188.cpp,Code,cpp,text/x-c++,594,0.58,0.0,,,,,,,,,,76.0,556.0,2.0,45.0
193.wav,audio/193.wav,Audio,wav,audio/wav,410156,400.54,0.39,,,2.32,,pcm_s16le,44100.0,2.0,,,,,,
221.wav,audio/221.wav,Audio,wav,audio/wav,1990714,1944.06,1.9,,,2.82,,pcm_f64le,44100.0,2.0,,,,,,
TQSAKC5ZXKO27EPBJ7HLTN2K3CW5L4MR.pdf,Pdf/TQSAKC5ZXKO27EPBJ7HLTN2K3CW5L4MR.pdf,Document,pdf,application/pdf,312738,305.41,0.3,,,,,,,,2.0,31273.0,,,,
147.wav,audio/147.wav,Audio,wav,audio/wav,677420,661.54,0.65,,,3.84,,pcm_s16le,44100.0,2.0,,,,,,
122269588.java,code/1413/A/122269588.java,Code,java,text/x-java-source,645,0.63,0.0,,,,,,,,,,41.0,625.0,0.0,21.0
ZRWJZJQPWO5B3TIBCWQKW47LFR6BM3HW.docx,Docx/Docx/ZRWJZJQPWO5B3TIBCWQKW47LFR6BM3HW.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,281345,274.75,0.27,,,,,,,,,281345.0,,,,
Z42OE7PSGVKK54B3J2LWZ4THMYJIJHGJ.docx,Docx/Docx/Z42OE7PSGVKK54B3J2LWZ4THMYJIJHGJ.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,41797,40.82,0.04,,,,,,,,,41797.0,,,,
FP3RQFKAHYT65A4O7T2B526NDPVG7D7I.pdf,Pdf/FP3RQFKAHYT65A4O7T2B526NDPVG7D7I.pdf,Document,pdf,application/pdf,4055,3.96,0.0,,,,,,,,1.0,405.0,,,,
158889650.cpp,code/1477/C/158889650.cpp,Code,cpp,text/x-c++,4684,4.57,0.0,,,,,,,,,,307.0,4531.0,49.0,171.0
166683467.cpp,code/1445/B/166683467.cpp,Code,cpp,text/x-c++,260,0.25,0.0,,,,,,,,,,35.0,243.0,1.0,19.0
ZWCWI7G7GYM3DHO2HOJBJRQNBG7GTV4C.pdf,Pdf/ZWCWI7G7GYM3DHO2HOJBJRQNBG7GTV4C.pdf,Document,pdf,application/pdf,9182,8.97,0.01,,,,,,,,1.0,918.0,,,,
84422588.py,code/84422588.py,Code,py,text/x-python,750,0.73,0.0,,,,,,,,,,79.0,711.0,1.0,49.0
200.wav,audio/200.wav,Audio,wav,audio/wav,2175034,2124.06,2.07,,,3.08,,pcm_f64le,44100.0,2.0,,,,,,
21.wav,audio/21.wav,Audio,wav,audio/wav,470060,459.04,0.45,,,2.66,,pcm_s16le,44100.0,2.0,,,,,,
SW6G4QILYS7QYXXVHMGTCXFHYU2QHV6Z.pdf,Pdf/SW6G4QILYS7QYXXVHMGTCXFHYU2QHV6Z.pdf,Document,pdf,application/pdf,11069,10.81,0.01,,,,,,,,2.0,1106.0,,,,
208.wav,audio/208.wav,Audio,wav,audio/wav,414764,405.04,0.4,,,2.35,,pcm_s16le,44100.0,2.0,,,,,,
Screenshot (447).png,images/Screenshot (447).png,Image,png,image/png,66613,65.05,0.06,1920.0,1080.0,,,,,,,,,,,
video_017.mp4,Video/video_017.mp4,Video,mp4,video/mp4,26062790,25451.94,24.86,1920.0,1036.0,29.99,23.98,,,,,,,,,
C6SH74HD7KHGRLPMM6FE42GBFEZBBOYM.pdf,Pdf/C6SH74HD7KHGRLPMM6FE42GBFEZBBOYM.pdf,Document,pdf,application/pdf,109840,107.27,0.1,,,,,,,,1.0,10984.0,,,,
video_081.mp4,Video/video_081.mp4,Video,mp4,video/mp4,19269469,18817.84,18.38,1920.0,1036.0,29.99,23.98,,,,,,,,,
167731280.py,code/1553/A/167731280.py,Code,py,text/x-python,163,0.16,0.0,,,,,,,,,,15.0,156.0,0.0,8.0
VCJ7JJLLASUDBR4Z54NLOWUBCMWVPCNT.docx,Docx/Docx/VCJ7JJLLASUDBR4Z54NLOWUBCMWVPCNT.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,41207,40.24,0.04,,,,,,,,,41207.0,,,,
LXBG3TK5X532R47N47TPXOVVTBA4QCDE.pdf,Pdf/LXBG3TK5X532R47N47TPXOVVTBA4QCDE.pdf,Document,pdf,application/pdf,252927,247.0,0.24,,,,,,,,1.0,25292.0,,,,
6C5QST2YJX7GA4BOHPZK66SWOSEATYGO.pdf,Pdf/6C5QST2YJX7GA4BOHPZK66SWOSEATYGO.pdf,Document,pdf,application/pdf,312353,305.03,0.3,,,,,,,,2.0,31235.0,,,,
YEFBTIMFZUJ5QQSKCQ4LHUMSFR6KUQNO.pdf,Pdf/YEFBTIMFZUJ5QQSKCQ4LHUMSFR6KUQNO.pdf,Document,pdf,application/pdf,151880,148.32,0.14,,,,,,,,2.0,15188.0,,,,
153785993.cpp,code/1497/D/153785993.cpp,Code,cpp,text/x-c++,863,0.84,0.0,,,,,,,,,,63.0,832.0,2.0,32.0
150338505.java,code/1418/B/150338505.java,Code,java,text/x-java-source,11685,11.41,0.01,,,,,,,,,,894.0,11238.0,34.0,539.0
GOCYUTJWJZBXHIUSFYG3LVX5SG6HPEVV.docx,Docx/Docx/GOCYUTJWJZBXHIUSFYG3LVX5SG6HPEVV.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,3259639,3183.24,3.11,,,,,,,,,3259639.0,,,,
167151151.py,code/1462/B/167151151.py,Code,py,text/x-python,444,0.43,0.0,,,,,,,,,,19.0,435.0,0.0,10.0
video_032.mp4,Video/video_032.mp4,Video,mp4,video/mp4,15477755,15115.0,14.76,1920.0,1036.0,30.03,23.98,,,,,,,,,
141790422.cpp,code/1531/A/141790422.cpp,Code,cpp,text/x-c++,1238,1.21,0.0,,,,,,,,,,101.0,1188.0,22.0,55.0
233.wav,audio/233.wav,Audio,wav,audio/wav,2654266,2592.06,2.53,,,3.76,,pcm_f64le,44100.0,2.0,,,,,,
35CQZCOMND26DXY46FVVS47WB2AL75OK.pdf,Pdf/35CQZCOMND26DXY46FVVS47WB2AL75OK.pdf,Document,pdf,application/pdf,62280,60.82,0.06,,,,,,,,1.0,6228.0,,,,
167171270.cpp,code/1497/B/167171270.cpp,Code,cpp,text/x-c++,1473,1.44,0.0,,,,,,,,,,185.0,1381.0,6.0,118.0
df7602a1700deab0723261081a9136bc98cbdc10.pdf,Pdf/df7602a1700deab0723261081a9136bc98cbdc10.pdf,Document,pdf,application/pdf,458569,447.82,0.44,,,,,,,,1.0,45856.0,,,,
video_047.mp4,Video/video_047.mp4,Video,mp4,video/mp4,28269153,27606.59,26.96,1920.0,1036.0,29.99,23.98,,,,,,,,,
video_030.mp4,Video/video_030.mp4,Video,mp4,video/mp4,20022374,19553.1,19.09,1920.0,1036.0,30.03,23.98,,,,,,,,,
183.wav,audio/183.wav,Audio,wav,audio/wav,387116,378.04,0.37,,,2.19,,pcm_s16le,44100.0,2.0,,,,,,
Data Join vs Data Blending.doc,Doc/Doc/Data Join vs Data Blending.doc,Document,doc,application/msword,36835,35.97,0.04,,,,,,,,,36835.0,,,,
NJU4VYU6LDS4YYXY3GLMO3V43KZZONNF.pdf,Pdf/NJU4VYU6LDS4YYXY3GLMO3V43KZZONNF.pdf,Document,pdf,application/pdf,11621,11.35,0.01,,,,,,,,1.0,1162.0,,,,
189509109.py,code/189509109.py,Code,py,text/x-python,6096,5.95,0.01,,,,,,,,,,414.0,5889.0,24.0,257.0
80.wav,audio/80.wav,Audio,wav,audio/wav,2064442,2016.06,1.97,,,2.93,,pcm_f64le,44100.0,2.0,,,,,,
60.wav,audio/60.wav,Audio,wav,audio/wav,451628,441.04,0.43,,,2.56,,pcm_s16le,44100.0,2.0,,,,,,
282.wav,audio/282.wav,Audio,wav,audio/wav,437804,427.54,0.42,,,2.48,,pcm_s16le,44100.0,2.0,,,,,,
163180472.cpp,code/1472/G/163180472.cpp,Code,cpp,text/x-c++,1909,1.86,0.0,,,,,,,,,,97.0,1813.0,3.0,2.0
BIQ36HF3QF3EIONNDI43TL5IU43SQKWJ.docx,Docx/Docx/BIQ36HF3QF3EIONNDI43TL5IU43SQKWJ.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,39307,38.39,0.04,,,,,,,,,39307.0,,,,
193194887.py,code/193194887.py,Code,py,text/x-python,235,0.23,0.0,,,,,,,,,,14.0,228.0,0.0,8.0
248.wav,audio/248.wav,Audio,wav,audio/wav,1677370,1638.06,1.6,,,2.38,,pcm_f64le,44100.0,2.0,,,,,,
164653270.cpp,code/1453/B/164653270.cpp,Code,cpp,text/x-c++,549,0.54,0.0,,,,,,,,,,53.0,523.0,1.0,31.0
11613a97cef51ad28635fdd86915e74d94cff227.doc,Doc/Doc/11613a97cef51ad28635fdd86915e74d94cff227.doc,Document,doc,application/msword,170849,166.84,0.16,,,,,,,,,170849.0,,,,
146812404.cpp,code/146812404.cpp,Code,cpp,text/x-c++,1769,1.73,0.0,,,,,,,,,,129.0,1705.0,3.0,66.0
149022750.py,code/149022750.py,Code,py,text/x-python,725,0.71,0.0,,,,,,,,,,58.0,696.0,0.0,36.0
107.wav,audio/107.wav,Audio,wav,audio/wav,1990714,1944.06,1.9,,,2.82,,pcm_f64le,44100.0,2.0,,,,,,
ZZLARWOCNXAHCS25AGWDA2UPFRV3G6TU.docx,Docx/Docx/ZZLARWOCNXAHCS25AGWDA2UPFRV3G6TU.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,730555,713.43,0.7,,,,,,,,,730555.0,,,,
EZ5GI4R7U4POAIDO2DOL6J3LIQLGQQRX.pdf,Pdf/EZ5GI4R7U4POAIDO2DOL6J3LIQLGQQRX.pdf,Document,pdf,application/pdf,241586,235.92,0.23,,,,,,,,2.0,24158.0,,,,
35CQZCOMND26DXY46FVVS47WB2AL75OK.doc,Doc/Doc/35CQZCOMND26DXY46FVVS47WB2AL75OK.doc,Document,doc,application/msword,57344,56.0,0.05,,,,,,,,,57344.0,,,,
Screenshot (741).png,images/Screenshot (741).png,Image,png,image/png,94448,92.23,0.09,1920.0,1080.0,,,,,,,,,,,
EUMZHAVVHG7K6CDQVOACCW3IN4DSMT5M.docx,Docx/Docx/EUMZHAVVHG7K6CDQVOACCW3IN4DSMT5M.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,377411,368.57,0.36,,,,,,,,,377411.0,,,,
video_055.mp4,Video/video_055.mp4,Video,mp4,video/mp4,12719539,12421.42,12.13,1920.0,1036.0,29.99,23.98,,,,,,,,,
167675960.cpp,code/1547/B/167675960.cpp,Code,cpp,text/x-c++,1099,1.07,0.0,,,,,,,,,,100.0,1049.0,4.0,50.0
Screenshot (705).png,images/Screenshot (705).png,Image,png,image/png,1192704,1164.75,1.14,1920.0,1080.0,,,,,,,,,,,
189262048.cpp,code/189262048.cpp,Code,cpp,text/x-c++,4585,4.48,0.0,,,,,,,,,,319.0,4426.0,15.0,190.0
180567939.cpp,code/180567939.cpp,Code,cpp,text/x-c++,1786,1.74,0.0,,,,,,,,,,170.0,1701.0,7.0,84.0
Screenshot (450).png,images/Screenshot (450).png,Image,png,image/png,237331,231.77,0.23,1920.0,1080.0,,,,,,,,,,,
GKIGKIVD24PQYBUWILRPW2PXFZK3T363.pdf,Pdf/GKIGKIVD24PQYBUWILRPW2PXFZK3T363.pdf,Document,pdf,application/pdf,128959,125.94,0.12,,,,,,,,1.0,12895.0,,,,
194120866.cpp,code/194120866.cpp,Code,cpp,text/x-c++,467,0.46,0.0,,,,,,,,,,72.0,431.0,1.0,43.0
281.wav,audio/281.wav,Audio,wav,audio/wav,1751098,1710.06,1.67,,,2.48,,pcm_f64le,44100.0,2.0,,,,,,
Screenshot (493).png,images/Screenshot (493).png,Image,png,image/png,475768,464.62,0.45,1920.0,1080.0,,,,,,,,,,,
191385233.cpp,code/191385233.cpp,Code,cpp,text/x-c++,1885,1.84,0.0,,,,,,,,,,153.0,1809.0,13.0,76.0
HQIOPSJSKZG4AZ2NCERJBQQWVWNJ2CWH.pdf,Pdf/HQIOPSJSKZG4AZ2NCERJBQQWVWNJ2CWH.pdf,Document,pdf,application/pdf,242134,236.46,0.23,,,,,,,,2.0,24213.0,,,,
72153477.java,code/72153477.java,Code,java,text/x-java-source,1917,1.87,0.0,,,,,,,,,,156.0,1839.0,0.0,95.0
HB2IHQ5EY4MV6YIJNCKSZ5L2EA6BPV75.pdf,Pdf/HB2IHQ5EY4MV6YIJNCKSZ5L2EA6BPV75.pdf,Document,pdf,application/pdf,42999,41.99,0.04,,,,,,,,3.0,4299.0,,,,
Screenshot (687).png,images/Screenshot (687).png,Image,png,image/png,681362,665.39,0.65,1920.0,1080.0,,,,,,,,,,,
321.wav,audio/321.wav,Audio,wav,audio/wav,465452,454.54,0.44,,,2.64,,pcm_s16le,44100.0,2.0,,,,,,
184695146.py,code/184695146.py,Code,py,text/x-python,802,0.78,0.0,,,,,,,,,,102.0,751.0,4.0,72.0
E3XL5U27WEMN6KDITFQEPNYN3FFPZRHE.pdf,Pdf/E3XL5U27WEMN6KDITFQEPNYN3FFPZRHE.pdf,Document,pdf,application/pdf,74761,73.01,0.07,,,,,,,,1.0,7476.0,,,,
video_039.mp4,Video/video_039.mp4,Video,mp4,video/mp4,20168702,19696.0,19.23,1920.0,1036.0,29.99,23.98,,,,,,,,,
167589774.cpp,code/1517/B/167589774.cpp,Code,cpp,text/x-c++,4349,4.25,0.0,,,,,,,,,,279.0,4210.0,40.0,175.0
XXZGBTO7DJBJ476EV6TWS6YH62WUYQU2.pdf,Pdf/XXZGBTO7DJBJ476EV6TWS6YH62WUYQU2.pdf,Document,pdf,application/pdf,49602,48.44,0.05,,,,,,,,3.0,4960.0,,,,
151243952.cpp,code/1428/G1/151243952.cpp,Code,cpp,text/x-c++,3196,3.12,0.0,,,,,,,,,,244.0,3074.0,27.0,147.0
193991590.cpp,code/193991590.cpp,Code,cpp,text/x-c++,1413,1.38,0.0,,,,,,,,,,81.0,1373.0,3.0,40.0
105.wav,audio/105.wav,Audio,wav,audio/wav,502316,490.54,0.48,,,2.85,,pcm_s16le,44100.0,2.0,,,,,,
167567125.py,code/1438/C/167567125.py,Code,py,text/x-python,566,0.55,0.0,,,,,,,,,,41.0,546.0,4.0,24.0
ADKCW3EY3SXNVTZUASDS7GAKEJ4GIQBI.pdf,Pdf/ADKCW3EY3SXNVTZUASDS7GAKEJ4GIQBI.pdf,Document,pdf,application/pdf,411473,401.83,0.39,,,,,,,,1.0,41147.0,,,,
157948726.py,code/1494/C/157948726.py,Code,py,text/x-python,1138,1.11,0.0,,,,,,,,,,98.0,1089.0,0.0,51.0
3ZVA64MJREBJXFOQOIXK6WJVPBWFJF7L.docx,Docx/Docx/3ZVA64MJREBJXFOQOIXK6WJVPBWFJF7L.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,39870,38.94,0.04,,,,,,,,,39870.0,,,,
O4OJHSZUX6K2VVH4VJPOFC7CMUOO5UX5.pdf,Pdf/O4OJHSZUX6K2VVH4VJPOFC7CMUOO5UX5.pdf,Document,pdf,application/pdf,315153,307.77,0.3,,,,,,,,4.0,31515.0,,,,
121755890.py,code/1535/E/121755890.py,Code,py,text/x-python,3285,3.21,0.0,,,,,,,,,,236.0,3167.0,4.0,138.0
SFF6OU2N7INH3UGAKC4QLCTJU2VZK7WM.doc,Doc/Doc/SFF6OU2N7INH3UGAKC4QLCTJU2VZK7WM.doc,Document,doc,application/msword,243955,238.24,0.23,,,,,,,,,243955.0,,,,
170774506.java,code/170774506.java,Code,java,text/x-java-source,766,0.75,0.0,,,,,,,,,,67.0,733.0,0.0,39.0
154462912.py,code/1554/C/154462912.py,Code,py,text/x-python,624,0.61,0.0,,,,,,,,,,57.0,596.0,4.0,31.0
166192098.cpp,code/1492/C/166192098.cpp,Code,cpp,text/x-c++,904,0.88,0.0,,,,,,,,,,67.0,737.0,11.0,33.0
44CC3S6FHPO5OFLW26RYVMNN3CLMBFU5.doc,Doc/Doc/44CC3S6FHPO5OFLW26RYVMNN3CLMBFU5.doc,Document,doc,application/msword,39837,38.9,0.04,,,,,,,,,39837.0,,,,
153280243.cpp,code/1435/D/153280243.cpp,Code,cpp,text/x-c++,1256,1.23,0.0,,,,,,,,,,49.0,1208.0,13.0,4.0
AZ7NEETDHP5PGNW2OI4D5AUJBQMF3OYE.docx,Docx/Docx/AZ7NEETDHP5PGNW2OI4D5AUJBQMF3OYE.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,43337,42.32,0.04,,,,,,,,,43337.0,,,,
193218421.cpp,code/193218421.cpp,Code,cpp,text/x-c++,5016,4.9,0.0,,,,,,,,,,265.0,4884.0,46.0,159.0
video_024.mp4,Video/video_024.mp4,Video,mp4,video/mp4,25392133,24797.0,24.22,1920.0,1036.0,30.03,23.98,,,,,,,,,
28.wav,audio/28.wav,Audio,wav,audio/wav,405548,396.04,0.39,,,2.3,,pcm_s16le,44100.0,2.0,,,,,,
Screenshot (529).png,images/Screenshot (529).png,Image,png,image/png,331772,324.0,0.32,1920.0,1080.0,,,,,,,,,,,
160722920.cpp,code/1447/E/160722920.cpp,Code,cpp,text/x-c++,3135,3.06,0.0,,,,,,,,,,245.0,3013.0,33.0,134.0
167115343.py,code/1409/C/167115343.py,Code,py,text/x-python,1028,1.0,0.0,,,,,,,,,,97.0,980.0,0.0,68.0
166653176.cpp,code/1494/C/166653176.cpp,Code,cpp,text/x-c++,2228,2.18,0.0,,,,,,,,,,178.0,2139.0,3.0,97.0
163174708.py,code/1487/C/163174708.py,Code,py,text/x-python,648,0.63,0.0,,,,,,,,,,26.0,623.0,0.0,5.0
WZRQHWEXEG24SJPSEOEVB6FMPU6DA4VU.docx,Docx/Docx/WZRQHWEXEG24SJPSEOEVB6FMPU6DA4VU.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,43079,42.07,0.04,,,,,,,,,43079.0,,,,
Screenshot (595).png,images/Screenshot (595).png,Image,png,image/png,108791,106.24,0.1,1920.0,1080.0,,,,,,,,,,,
170091790.py,code/170091790.py,Code,py,text/x-python,829,0.81,0.0,,,,,,,,,,44.0,785.0,0.0,5.0
64.wav,audio/64.wav,Audio,wav,audio/wav,470060,459.04,0.45,,,2.66,,pcm_s16le,44100.0,2.0,,,,,,
171702536.java,code/171702536.java,Code,java,text/x-java-source,4027,3.93,0.0,,,,,,,,,,332.0,3861.0,0.0,193.0
68.wav,audio/68.wav,Audio,wav,audio/wav,1972282,1926.06,1.88,,,2.8,,pcm_f64le,44100.0,2.0,,,,,,
189635989.cpp,code/189635989.cpp,Code,cpp,text/x-c++,2195,2.14,0.0,,,,,,,,,,167.0,2112.0,18.0,87.0
166669010.cpp,code/1401/C/166669010.cpp,Code,cpp,text/x-c++,2061,2.01,0.0,,,,,,,,,,125.0,1999.0,32.0,66.0
47.wav,audio/47.wav,Audio,wav,audio/wav,1990714,1944.06,1.9,,,2.82,,pcm_f64le,44100.0,2.0,,,,,,
203.wav,audio/203.wav,Audio,wav,audio/wav,2414650,2358.06,2.3,,,3.42,,pcm_f64le,44100.0,2.0,,,,,,
286.wav,audio/286.wav,Audio,wav,audio/wav,299564,292.54,0.29,,,1.7,,pcm_s16le,44100.0,2.0,,,,,,
RCW53FS3M3LSRJVG4JZ5PGQ6OGNMMZRP.pdf,Pdf/RCW53FS3M3LSRJVG4JZ5PGQ6OGNMMZRP.pdf,Document,pdf,application/pdf,211675,206.71,0.2,,,,,,,,1.0,21167.0,,,,
167118979.cpp,code/1400/D/167118979.cpp,Code,cpp,text/x-c++,3347,3.27,0.0,,,,,,,,,,177.0,3259.0,34.0,90.0
video_011.mp4,Video/video_011.mp4,Video,mp4,video/mp4,29017272,28337.18,27.67,1920.0,1036.0,29.99,23.98,,,,,,,,,
AZ7NEETDHP5PGNW2OI4D5AUJBQMF3OYE.pdf,Pdf/AZ7NEETDHP5PGNW2OI4D5AUJBQMF3OYE.pdf,Document,pdf,application/pdf,25924,25.32,0.02,,,,,,,,3.0,2592.0,,,,
147685601.py,code/1541/C/147685601.py,Code,py,text/x-python,1161,1.13,0.0,,,,,,,,,,87.0,1118.0,9.0,59.0
Screenshot (703).png,images/Screenshot (703).png,Image,png,image/png,2107735,2058.33,2.01,1920.0,1080.0,,,,,,,,,,,
video_006.mp4,Video/video_006.mp4,Video,mp4,video/mp4,22368473,21844.21,21.33,1920.0,1036.0,29.99,23.98,,,,,,,,,
270.wav,audio/270.wav,Audio,wav,audio/wav,479276,468.04,0.46,,,2.72,,pcm_s16le,44100.0,2.0,,,,,,
189548551.py,code/189548551.py,Code,py,text/x-python,139,0.14,0.0,,,,,,,,,,11.0,134.0,0.0,5.0
SPSFGPN6ASQKEKHHC33ELAD2CBFEPKXM.pdf,Pdf/SPSFGPN6ASQKEKHHC33ELAD2CBFEPKXM.pdf,Document,pdf,application/pdf,241042,235.39,0.23,,,,,,,,2.0,24104.0,,,,
HHG5MLUR5GQ5MO622QRT7XNQRXCML7YP.docx,Docx/Docx/HHG5MLUR5GQ5MO622QRT7XNQRXCML7YP.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,38871,37.96,0.04,,,,,,,,,38871.0,,,,
124828116.java,code/1440/C1/124828116.java,Code,java,text/x-java-source,12197,11.91,0.01,,,,,,,,,,849.0,11773.0,44.0,466.0
Screenshot (499).png,images/Screenshot (499).png,Image,png,image/png,208227,203.35,0.2,1920.0,1080.0,,,,,,,,,,,
173142938.cpp,code/173142938.cpp,Code,cpp,text/x-c++,3443,3.36,0.0,,,,,,,,,,221.0,3333.0,15.0,110.0
Screenshot (496).png,images/Screenshot (496).png,Image,png,image/png,204006,199.22,0.19,1920.0,1080.0,,,,,,,,,,,
166160548.cpp,code/1550/A/166160548.cpp,Code,cpp,text/x-c++,594,0.58,0.0,,,,,,,,,,55.0,567.0,8.0,27.0
ZDFWMKCHQYHS6FUNM6VG6IBZUGFGRP2Z.doc,Doc/Doc/ZDFWMKCHQYHS6FUNM6VG6IBZUGFGRP2Z.doc,Document,doc,application/msword,41460,40.49,0.04,,,,,,,,,41460.0,,,,
E7O4MCIJGJKJSZ2G3ID2HPJMHKKQESON.docx,Docx/Docx/E7O4MCIJGJKJSZ2G3ID2HPJMHKKQESON.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1158638,1131.48,1.1,,,,,,,,,1158638.0,,,,
1.wav,audio/1.wav,Audio,wav,audio/wav,437804,427.54,0.42,,,2.48,,pcm_s16le,44100.0,2.0,,,,,,
49833f5cf0647c2295e3b3bf11a68ec47a813414.docx,Docx/Docx/49833f5cf0647c2295e3b3bf11a68ec47a813414.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,516887,504.77,0.49,,,,,,,,,516887.0,,,,
video_001.mp4,Video/video_001.mp4,Video,mp4,video/mp4,2101655,2052.4,2.0,1920.0,1036.0,30.11,23.98,,,,,,,,,
SZYITDQYKPK6FN4ZP4NZB5QTKLZFT326.pdf,Pdf/SZYITDQYKPK6FN4ZP4NZB5QTKLZFT326.pdf,Document,pdf,application/pdf,3988184,3894.71,3.8,,,,,,,,1.0,50000.0,,,,
166063070.cpp,code/1484/B/166063070.cpp,Code,cpp,text/x-c++,2174,2.12,0.0,,,,,,,,,,167.0,2091.0,13.0,84.0
Screenshot (465).png,images/Screenshot (465).png,Image,png,image/png,138341,135.1,0.13,1920.0,1080.0,,,,,,,,,,,
193545857.py,code/193545857.py,Code,py,text/x-python,906,0.88,0.0,,,,,,,,,,78.0,867.0,0.0,45.0
174.wav,audio/174.wav,Audio,wav,audio/wav,479276,468.04,0.46,,,2.72,,pcm_s16le,44100.0,2.0,,,,,,
5SMHFLT35YOIS6UTY6OKBZYRZSTDMG2Q.pdf,Pdf/5SMHFLT35YOIS6UTY6OKBZYRZSTDMG2Q.pdf,Document,pdf,application/pdf,346438,338.32,0.33,,,,,,,,1.0,34643.0,,,,
