filename,relative_path,category,extension,mime_type,file_size_bytes,file_size_kb,file_size_mb,width,height,duration_seconds,fps,codec,sample_rate,channels,page_count,text_length,line_count,character_count,comment_line_count,blank_line_count
114206175.py,code/1463/E/114206175.py,Code,py,text/x-python,1630,1.59,0.0,,,,,,,,,,120,1570,0,69
152872331.py,code/1463/E/152872331.py,Code,py,text/x-python,2511,2.45,0.0,,,,,,,,,,229,2397,0,119
152936991.cpp,code/1463/E/152936991.cpp,Code,cpp,text/x-c++,1263,1.23,0.0,,,,,,,,,,116,1205,4,58
155741170.cpp,code/1463/E/155741170.cpp,Code,cpp,text/x-c++,3212,3.14,0.0,,,,,,,,,,307,3057,16,154
155782173.cpp,code/1463/E/155782173.cpp,Code,cpp,text/x-c++,1753,1.71,0.0,,,,,,,,,,181,1663,13,95
156269383.cpp,code/1463/E/156269383.cpp,Code,cpp,text/x-c++,2122,2.07,0.0,,,,,,,,,,173,2036,2,88
156927075.cpp,code/1463/E/156927075.cpp,Code,cpp,text/x-c++,14863,14.51,0.01,,,,,,,,,,438,14425,55,50
156936939.cpp,code/1463/E/156936939.cpp,Code,cpp,text/x-c++,3712,3.62,0.0,,,,,,,,,,313,3556,15,172
157993571.cpp,code/1463/E/157993571.cpp,Code,cpp,text/x-c++,2527,2.47,0.0,,,,,,,,,,228,2413,7,129
162183993.cpp,code/1463/E/162183993.cpp,Code,cpp,text/x-c++,6470,6.32,0.01,,,,,,,,,,520,6209,21,273
164108493.cpp,code/1463/E/164108493.cpp,Code,cpp,text/x-c++,2889,2.82,0.0,,,,,,,,,,184,2383,14,97
164258833.cpp,code/1463/E/164258833.cpp,Code,cpp,text/x-c++,1738,1.7,0.0,,,,,,,,,,151,1663,1,77
165042728.cpp,code/1463/E/165042728.cpp,Code,cpp,text/x-c++,3149,3.08,0.0,,,,,,,,,,273,3013,13,162
165731225.py,code/1463/E/165731225.py,Code,py,text/x-python,3474,3.39,0.0,,,,,,,,,,259,3345,2,144
166214763.cpp,code/1463/E/166214763.cpp,Code,cpp,text/x-c++,929,0.91,0.0,,,,,,,,,,68,895,1,34
166214874.cpp,code/1463/E/166214874.cpp,Code,cpp,text/x-c++,886,0.87,0.0,,,,,,,,,,62,855,1,31
166847888.cpp,code/1463/E/166847888.cpp,Code,cpp,text/x-c++,4312,4.21,0.0,,,,,,,,,,310,4157,28,171
167409590.cpp,code/1463/E/167409590.cpp,Code,cpp,text/x-c++,8180,7.99,0.01,,,,,,,,,,255,7925,23,19
102284236.py,code/1463/F/102284236.py,Code,py,text/x-python,248,0.24,0.0,,,,,,,,,,9,244,0,4
104870612.py,code/1463/F/104870612.py,Code,py,text/x-python,291,0.28,0.0,,,,,,,,,,21,281,0,10
104982873.py,code/1463/F/104982873.py,Code,py,text/x-python,287,0.28,0.0,,,,,,,,,,21,277,0,10
104991591.py,code/1463/F/104991591.py,Code,py,text/x-python,276,0.27,0.0,,,,,,,,,,19,267,0,9
104993957.py,code/1463/F/104993957.py,Code,py,text/x-python,279,0.27,0.0,,,,,,,,,,20,269,0,10
104997612.py,code/1463/F/104997612.py,Code,py,text/x-python,279,0.27,0.0,,,,,,,,,,21,269,0,11
105031662.py,code/1463/F/105031662.py,Code,py,text/x-python,282,0.28,0.0,,,,,,,,,,23,271,0,13
105072293.py,code/1463/F/105072293.py,Code,py,text/x-python,283,0.28,0.0,,,,,,,,,,23,272,0,13
112425292.py,code/1463/F/112425292.py,Code,py,text/x-python,251,0.25,0.0,,,,,,,,,,10,246,0,5
156975684.cpp,code/1463/F/156975684.cpp,Code,cpp,text/x-c++,847,0.83,0.0,,,,,,,,,,34,813,3,6
157665689.cpp,code/1463/F/157665689.cpp,Code,cpp,text/x-c++,2589,2.53,0.0,,,,,,,,,,152,2513,33,80
160771904.cpp,code/1463/F/160771904.cpp,Code,cpp,text/x-c++,851,0.83,0.0,,,,,,,,,,55,824,2,27
160777847.cpp,code/1463/F/160777847.cpp,Code,cpp,text/x-c++,719,0.7,0.0,,,,,,,,,,25,695,2,1
160815222.cpp,code/1463/F/160815222.cpp,Code,cpp,text/x-c++,1510,1.47,0.0,,,,,,,,,,100,1460,10,53
160815266.cpp,code/1463/F/160815266.cpp,Code,cpp,text/x-c++,1492,1.46,0.0,,,,,,,,,,52,1441,10,5
160929728.cpp,code/1463/F/160929728.cpp,Code,cpp,text/x-c++,1761,1.72,0.0,,,,,,,,,,83,1720,5,41
160929794.cpp,code/1463/F/160929794.cpp,Code,cpp,text/x-c++,1748,1.71,0.0,,,,,,,,,,43,1706,5,1
162513029.cpp,code/1463/F/162513029.cpp,Code,cpp,text/x-c++,740,0.72,0.0,,,,,,,,,,49,716,4,24
162513059.cpp,code/1463/F/162513059.cpp,Code,cpp,text/x-c++,648,0.63,0.0,,,,,,,,,,45,626,2,22
166087942.cpp,code/1463/F/166087942.cpp,Code,cpp,text/x-c++,641,0.63,0.0,,,,,,,,,,35,624,1,17
166470835.cpp,code/1463/F/166470835.cpp,Code,cpp,text/x-c++,671,0.66,0.0,,,,,,,,,,44,649,2,22
166680551.cpp,code/1463/F/166680551.cpp,Code,cpp,text/x-c++,1569,1.53,0.0,,,,,,,,,,73,1497,14,3
166689067.cpp,code/1463/F/166689067.cpp,Code,cpp,text/x-c++,11684,11.41,0.01,,,,,,,,,,515,11130,140,10
166695753.cpp,code/1463/F/166695753.cpp,Code,cpp,text/x-c++,673,0.66,0.0,,,,,,,,,,32,642,1,2
101870372.java,code/1464/A/101870372.java,Code,java,text/x-java-source,4949,4.83,0.0,,,,,,,,,,182,4767,6,33
101871832.java,code/1464/A/101871832.java,Code,java,text/x-java-source,8561,8.36,0.01,,,,,,,,,,546,8288,6,310
101872766.java,code/1464/A/101872766.java,Code,java,text/x-java-source,9969,9.74,0.01,,,,,,,,,,297,9821,9,154
101874981.java,code/1464/A/101874981.java,Code,java,text/x-java-source,2481,2.42,0.0,,,,,,,,,,185,2389,3,105
101877451.java,code/1464/A/101877451.java,Code,java,text/x-java-source,7740,7.56,0.01,,,,,,,,,,588,7446,0,325
101878829.java,code/1464/A/101878829.java,Code,java,text/x-java-source,3407,3.33,0.0,,,,,,,,,,162,3326,0,84
101879196.java,code/1464/A/101879196.java,Code,java,text/x-java-source,7317,7.15,0.01,,,,,,,,,,482,7076,16,269
101888787.java,code/1464/A/101888787.java,Code,java,text/x-java-source,4025,3.93,0.0,,,,,,,,,,209,3921,2,110
101900605.java,code/1464/A/101900605.java,Code,java,text/x-java-source,5664,5.53,0.01,,,,,,,,,,522,5403,4,294
101903515.py,code/1464/A/101903515.py,Code,py,text/x-python,1027,1.0,0.0,,,,,,,,,,45,982,0,12
101907437.py,code/1464/A/101907437.py,Code,py,text/x-python,2680,2.62,0.0,,,,,,,,,,149,2606,2,78
101918135.py,code/1464/A/101918135.py,Code,py,text/x-python,1625,1.59,0.0,,,,,,,,,,146,1552,0,90
101918160.py,code/1464/A/101918160.py,Code,py,text/x-python,1646,1.61,0.0,,,,,,,,,,146,1573,9,89
101918259.py,code/1464/A/101918259.py,Code,py,text/x-python,1513,1.48,0.0,,,,,,,,,,138,1444,0,86
101920953.java,code/1464/A/101920953.java,Code,java,text/x-java-source,2809,2.74,0.0,,,,,,,,,,173,2723,0,90
101945572.py,code/1464/A/101945572.py,Code,py,text/x-python,1186,1.16,0.0,,,,,,,,,,94,1139,1,53
101947543.py,code/1464/A/101947543.py,Code,py,text/x-python,1122,1.1,0.0,,,,,,,,,,91,1077,0,54
101948330.py,code/1464/A/101948330.py,Code,py,text/x-python,994,0.97,0.0,,,,,,,,,,85,952,0,52
101948431.py,code/1464/A/101948431.py,Code,py,text/x-python,1048,1.02,0.0,,,,,,,,,,89,1004,0,54
101952541.py,code/1464/A/101952541.py,Code,py,text/x-python,2945,2.88,0.0,,,,,,,,,,235,2828,24,146
102037061.java,code/1464/A/102037061.java,Code,java,text/x-java-source,5119,5.0,0.0,,,,,,,,,,269,4985,3,145
102991970.py,code/1464/A/102991970.py,Code,py,text/x-python,2976,2.91,0.0,,,,,,,,,,115,2862,23,28
122968172.java,code/1464/A/122968172.java,Code,java,text/x-java-source,10831,10.58,0.01,,,,,,,,,,858,10402,21,473
128392908.py,code/1464/A/128392908.py,Code,py,text/x-python,651,0.64,0.0,,,,,,,,,,48,627,0,24
138604025.cpp,code/1464/A/138604025.cpp,Code,cpp,text/x-c++,3313,3.24,0.0,,,,,,,,,,268,3179,37,134
139462856.cpp,code/1464/A/139462856.cpp,Code,cpp,text/x-c++,1556,1.52,0.0,,,,,,,,,,119,1497,21,66
144016123.cpp,code/1464/A/144016123.cpp,Code,cpp,text/x-c++,1281,1.25,0.0,,,,,,,,,,111,1226,1,62
147662205.py,code/1464/A/147662205.py,Code,py,text/x-python,1170,1.14,0.0,,,,,,,,,,95,1123,0,51
149056049.cpp,code/1464/A/149056049.cpp,Code,cpp,text/x-c++,1693,1.65,0.0,,,,,,,,,,64,1629,6,4
156582904.cpp,code/1464/A/156582904.cpp,Code,cpp,text/x-c++,514,0.5,0.0,,,,,,,,,,63,483,1,34
158832989.cpp,code/1464/A/158832989.cpp,Code,cpp,text/x-c++,1157,1.13,0.0,,,,,,,,,,105,1105,9,56
159237091.cpp,code/1464/A/159237091.cpp,Code,cpp,text/x-c++,962,0.94,0.0,,,,,,,,,,99,913,12,54
160683215.cpp,code/1464/A/160683215.cpp,Code,cpp,text/x-c++,1389,1.36,0.0,,,,,,,,,,93,1343,1,46
164035824.py,code/1464/A/164035824.py,Code,py,text/x-python,1276,1.25,0.0,,,,,,,,,,50,1227,1,2
101878553.java,code/1464/B/101878553.java,Code,java,text/x-java-source,5465,5.34,0.01,,,,,,,,,,196,5269,6,33
101885437.java,code/1464/B/101885437.java,Code,java,text/x-java-source,11036,10.78,0.01,,,,,,,,,,710,10681,6,403
101885606.py,code/1464/B/101885606.py,Code,py,text/x-python,3057,2.99,0.0,,,,,,,,,,224,2945,8,128
101886073.py,code/1464/B/101886073.py,Code,py,text/x-python,901,0.88,0.0,,,,,,,,,,104,801,7,54
101886437.py,code/1464/B/101886437.py,Code,py,text/x-python,1240,1.21,0.0,,,,,,,,,,122,1179,5,77
101888079.java,code/1464/B/101888079.java,Code,java,text/x-java-source,3078,3.01,0.0,,,,,,,,,,215,2971,3,120
101888239.py,code/1464/B/101888239.py,Code,py,text/x-python,1431,1.4,0.0,,,,,,,,,,140,1361,0,84
101888757.py,code/1464/B/101888757.py,Code,py,text/x-python,3183,3.11,0.0,,,,,,,,,,125,3059,33,27
101892974.java,code/1464/B/101892974.java,Code,java,text/x-java-source,5747,5.61,0.01,,,,,,,,,,530,5482,4,301
101896848.py,code/1464/B/101896848.py,Code,py,text/x-python,4840,4.73,0.0,,,,,,,,,,367,4656,11,216
101899842.py,code/1464/B/101899842.py,Code,py,text/x-python,913,0.89,0.0,,,,,,,,,,102,862,2,60
101900773.py,code/1464/B/101900773.py,Code,py,text/x-python,611,0.6,0.0,,,,,,,,,,54,584,0,27
101901317.java,code/1464/B/101901317.java,Code,java,text/x-java-source,10770,10.52,0.01,,,,,,,,,,317,10612,14,164
101901560.py,code/1464/B/101901560.py,Code,py,text/x-python,3503,3.42,0.0,,,,,,,,,,219,3394,5,126
101901685.py,code/1464/B/101901685.py,Code,py,text/x-python,4637,4.53,0.0,,,,,,,,,,337,4469,37,180
101902868.py,code/1464/B/101902868.py,Code,py,text/x-python,2831,2.76,0.0,,,,,,,,,,101,2730,2,20
101908209.py,code/1464/B/101908209.py,Code,py,text/x-python,1608,1.57,0.0,,,,,,,,,,131,1543,0,73
101980695.java,code/1464/B/101980695.java,Code,java,text/x-java-source,3482,3.4,0.0,,,,,,,,,,223,3371,0,117
102056392.py,code/1464/B/102056392.py,Code,py,text/x-python,1072,1.05,0.0,,,,,,,,,,96,1024,0,53
102164613.py,code/1464/B/102164613.py,Code,py,text/x-python,1358,1.33,0.0,,,,,,,,,,110,1303,3,62
138607257.cpp,code/1464/B/138607257.cpp,Code,cpp,text/x-c++,4229,4.13,0.0,,,,,,,,,,366,4046,37,187
141859611.cpp,code/1464/B/141859611.cpp,Code,cpp,text/x-c++,1255,1.23,0.0,,,,,,,,,,49,1201,9,7
143466458.cpp,code/1464/B/143466458.cpp,Code,cpp,text/x-c++,15365,15.0,0.01,,,,,,,,,,985,14819,72,550
147664973.py,code/1464/B/147664973.py,Code,py,text/x-python,1226,1.2,0.0,,,,,,,,,,107,1173,0,54
149057295.cpp,code/1464/B/149057295.cpp,Code,cpp,text/x-c++,1333,1.3,0.0,,,,,,,,,,51,1282,6,2
158833426.cpp,code/1464/B/158833426.cpp,Code,cpp,text/x-c++,1236,1.21,0.0,,,,,,,,,,107,1183,9,57
159584068.cpp,code/1464/B/159584068.cpp,Code,cpp,text/x-c++,2320,2.27,0.0,,,,,,,,,,129,2192,6,17
160685369.cpp,code/1464/B/160685369.cpp,Code,cpp,text/x-c++,2615,2.55,0.0,,,,,,,,,,123,2554,5,61
162418969.cpp,code/1464/B/162418969.cpp,Code,cpp,text/x-c++,1072,1.05,0.0,,,,,,,,,,103,1021,7,55
163689531.cpp,code/1464/B/163689531.cpp,Code,cpp,text/x-c++,5080,4.96,0.0,,,,,,,,,,133,4947,19,12
101895770.py,code/1464/C/101895770.py,Code,py,text/x-python,2734,2.67,0.0,,,,,,,,,,178,2645,3,105
101895795.py,code/1464/C/101895795.py,Code,py,text/x-python,347,0.34,0.0,,,,,,,,,,42,326,0,25
101895982.java,code/1464/C/101895982.java,Code,java,text/x-java-source,5779,5.64,0.01,,,,,,,,,,212,5567,6,37
101901052.py,code/1464/C/101901052.py,Code,py,text/x-python,901,0.88,0.0,,,,,,,,,,87,858,1,49
101907563.py,code/1464/C/101907563.py,Code,py,text/x-python,3320,3.24,0.0,,,,,,,,,,249,3195,10,152
101908094.py,code/1464/C/101908094.py,Code,py,text/x-python,389,0.38,0.0,,,,,,,,,,32,373,0,16
101908349.java,code/1464/C/101908349.java,Code,java,text/x-java-source,2325,2.27,0.0,,,,,,,,,,173,2239,3,99
101908510.py,code/1464/C/101908510.py,Code,py,text/x-python,632,0.62,0.0,,,,,,,,,,53,606,0,27
101916558.java,code/1464/C/101916558.java,Code,java,text/x-java-source,15728,15.36,0.01,,,,,,,,,,988,15234,6,566
101919545.py,code/1464/C/101919545.py,Code,py,text/x-python,1056,1.03,0.0,,,,,,,,,,100,1006,0,63
101922677.java,code/1464/C/101922677.java,Code,java,text/x-java-source,8413,8.22,0.01,,,,,,,,,,730,8048,8,408
101982157.java,code/1464/C/101982157.java,Code,java,text/x-java-source,2412,2.36,0.0,,,,,,,,,,147,2339,0,77
101995073.java,code/1464/C/101995073.java,Code,java,text/x-java-source,9303,9.08,0.01,,,,,,,,,,271,9168,9,141
102059518.py,code/1464/C/102059518.py,Code,py,text/x-python,911,0.89,0.0,,,,,,,,,,101,861,9,61
102059554.py,code/1464/C/102059554.py,Code,py,text/x-python,627,0.61,0.0,,,,,,,,,,75,590,0,45
102171043.py,code/1464/C/102171043.py,Code,py,text/x-python,1121,1.09,0.0,,,,,,,,,,102,1070,4,58
102540289.py,code/1464/C/102540289.py,Code,py,text/x-python,2462,2.4,0.0,,,,,,,,,,141,2392,2,74
103081441.py,code/1464/C/103081441.py,Code,py,text/x-python,430,0.42,0.0,,,,,,,,,,15,415,0,4
141916238.cpp,code/1464/C/141916238.cpp,Code,cpp,text/x-c++,793,0.77,0.0,,,,,,,,,,38,750,9,6
144791161.cpp,code/1464/C/144791161.cpp,Code,cpp,text/x-c++,657,0.64,0.0,,,,,,,,,,91,612,2,45
147670199.py,code/1464/C/147670199.py,Code,py,text/x-python,638,0.62,0.0,,,,,,,,,,55,611,0,28
149080564.cpp,code/1464/C/149080564.cpp,Code,cpp,text/x-c++,843,0.82,0.0,,,,,,,,,,33,810,6,1
154074802.cpp,code/1464/C/154074802.cpp,Code,cpp,text/x-c++,1208,1.18,0.0,,,,,,,,,,96,1160,9,58
156199356.cpp,code/1464/C/156199356.cpp,Code,cpp,text/x-c++,1828,1.79,0.0,,,,,,,,,,126,1765,26,66
156594291.cpp,code/1464/C/156594291.cpp,Code,cpp,text/x-c++,468,0.46,0.0,,,,,,,,,,53,442,2,26
156599235.cpp,code/1464/C/156599235.cpp,Code,cpp,text/x-c++,473,0.46,0.0,,,,,,,,,,59,444,2,32
156600980.cpp,code/1464/C/156600980.cpp,Code,cpp,text/x-c++,12098,11.81,0.01,,,,,,,,,,1079,11559,502,551
158857887.cpp,code/1464/C/158857887.cpp,Code,cpp,text/x-c++,803,0.78,0.0,,,,,,,,,,83,762,9,45
164555301.py,code/1464/C/164555301.py,Code,py,text/x-python,1497,1.46,0.0,,,,,,,,,,51,1447,3,2
101901208.py,code/1464/D/101901208.py,Code,py,text/x-python,3638,3.55,0.0,,,,,,,,,,300,3488,1,166
156941453.cpp,code/1464/D/156941453.cpp,Code,cpp,text/x-c++,3026,2.96,0.0,,,,,,,,,,193,2930,13,102
158861005.cpp,code/1464/D/158861005.cpp,Code,cpp,text/x-c++,2066,2.02,0.0,,,,,,,,,,149,1992,9,78
101888230.java,code/1464/E/101888230.java,Code,java,text/x-java-source,7156,6.99,0.01,,,,,,,,,,236,6920,8,31
101907578.py,code/1464/E/101907578.py,Code,py,text/x-python,4392,4.29,0.0,,,,,,,,,,279,4253,5,161
101908046.py,code/1464/E/101908046.py,Code,py,text/x-python,4461,4.36,0.0,,,,,,,,,,285,4319,5,164
102059198.java,code/1464/E/102059198.java,Code,java,text/x-java-source,8408,8.21,0.01,,,,,,,,,,704,8056,8,391
102507889.java,code/1464/E/102507889.java,Code,java,text/x-java-source,15429,15.07,0.01,,,,,,,,,,663,15098,20,356
102508880.java,code/1464/E/102508880.java,Code,java,text/x-java-source,14908,14.56,0.01,,,,,,,,,,635,14591,18,344
152810237.cpp,code/1464/E/152810237.cpp,Code,cpp,text/x-c++,4762,4.65,0.0,,,,,,,,,,322,4601,9,173
152810369.cpp,code/1464/E/152810369.cpp,Code,cpp,text/x-c++,4726,4.62,0.0,,,,,,,,,,322,4565,9,173
152826826.cpp,code/1464/E/152826826.cpp,Code,cpp,text/x-c++,4681,4.57,0.0,,,,,,,,,,308,4527,5,166
158866751.cpp,code/1464/F/158866751.cpp,Code,cpp,text/x-c++,3426,3.35,0.0,,,,,,,,,,291,3281,10,159
159920969.cpp,code/1464/F/159920969.cpp,Code,cpp,text/x-c++,2653,2.59,0.0,,,,,,,,,,169,2569,1,84
161770738.cpp,code/1464/F/161770738.cpp,Code,cpp,text/x-c++,4913,4.8,0.0,,,,,,,,,,196,4718,5,1
162861857.cpp,code/1464/F/162861857.cpp,Code,cpp,text/x-c++,3941,3.85,0.0,,,,,,,,,,124,3818,24,1
163175495.cpp,code/1464/F/163175495.cpp,Code,cpp,text/x-c++,4859,4.75,0.0,,,,,,,,,,255,4732,3,137
163175538.cpp,code/1464/F/163175538.cpp,Code,cpp,text/x-c++,4732,4.62,0.0,,,,,,,,,,128,4605,3,10
165743613.cpp,code/1464/F/165743613.cpp,Code,cpp,text/x-c++,4358,4.26,0.0,,,,,,,,,,167,4192,11,1
165781832.cpp,code/1464/F/165781832.cpp,Code,cpp,text/x-c++,3526,3.44,0.0,,,,,,,,,,253,3400,1,126
165781877.cpp,code/1464/F/165781877.cpp,Code,cpp,text/x-c++,3527,3.44,0.0,,,,,,,,,,253,3401,1,126
165781897.cpp,code/1464/F/165781897.cpp,Code,cpp,text/x-c++,3433,3.35,0.0,,,,,,,,,,128,3306,1,1
166666929.cpp,code/1464/F/166666929.cpp,Code,cpp,text/x-c++,3350,3.27,0.0,,,,,,,,,,200,3250,2,100
115951155.java,code/1465/A/115951155.java,Code,java,text/x-java-source,475,0.46,0.0,,,,,,,,,,43,454,0,21
116742531.java,code/1465/A/116742531.java,Code,java,text/x-java-source,2112,2.06,0.0,,,,,,,,,,213,2006,3,124
117394732.java,code/1465/A/117394732.java,Code,java,text/x-java-source,3774,3.69,0.0,,,,,,,,,,334,3607,9,195
117396265.java,code/1465/A/117396265.java,Code,java,text/x-java-source,1843,1.8,0.0,,,,,,,,,,128,1779,0,67
119477418.java,code/1465/A/119477418.java,Code,java,text/x-java-source,1815,1.77,0.0,,,,,,,,,,120,1755,0,65
119618423.java,code/1465/A/119618423.java,Code,java,text/x-java-source,652,0.64,0.0,,,,,,,,,,61,622,1,34
119774644.java,code/1465/A/119774644.java,Code,java,text/x-java-source,1190,1.16,0.0,,,,,,,,,,63,1159,3,34
120770788.java,code/1465/A/120770788.java,Code,java,text/x-java-source,9660,9.43,0.01,,,,,,,,,,739,9291,24,421
124048617.java,code/1465/A/124048617.java,Code,java,text/x-java-source,574,0.56,0.0,,,,,,,,,,42,553,0,24
124500206.java,code/1465/A/124500206.java,Code,java,text/x-java-source,650,0.63,0.0,,,,,,,,,,47,627,0,23
126704578.java,code/1465/A/126704578.java,Code,java,text/x-java-source,2343,2.29,0.0,,,,,,,,,,248,2219,6,152
127560992.java,code/1465/A/127560992.java,Code,java,text/x-java-source,4460,4.36,0.0,,,,,,,,,,426,4247,34,257
127908203.py,code/1465/A/127908203.py,Code,py,text/x-python,227,0.22,0.0,,,,,,,,,,13,215,0,1
128101091.py,code/1465/A/128101091.py,Code,py,text/x-python,272,0.27,0.0,,,,,,,,,,26,259,0,13
128125730.java,code/1465/A/128125730.java,Code,java,text/x-java-source,682,0.67,0.0,,,,,,,,,,55,655,0,29
128776969.py,code/1465/A/128776969.py,Code,py,text/x-python,185,0.18,0.0,,,,,,,,,,15,178,0,7
128888838.py,code/1465/A/128888838.py,Code,py,text/x-python,243,0.24,0.0,,,,,,,,,,23,232,0,11
131032164.py,code/1465/A/131032164.py,Code,py,text/x-python,289,0.28,0.0,,,,,,,,,,33,273,0,19
132464129.py,code/1465/A/132464129.py,Code,py,text/x-python,318,0.31,0.0,,,,,,,,,,28,304,0,15
140707439.py,code/1465/A/140707439.py,Code,py,text/x-python,251,0.25,0.0,,,,,,,,,,38,232,0,21
145500233.py,code/1465/A/145500233.py,Code,py,text/x-python,268,0.26,0.0,,,,,,,,,,23,257,0,11
146897522.py,code/1465/A/146897522.py,Code,py,text/x-python,248,0.24,0.0,,,,,,,,,,24,236,0,12
146913428.py,code/1465/A/146913428.py,Code,py,text/x-python,2118,2.07,0.0,,,,,,,,,,119,2059,0,62
147598467.py,code/1465/A/147598467.py,Code,py,text/x-python,353,0.34,0.0,,,,,,,,,,31,338,0,16
150419148.py,code/1465/A/150419148.py,Code,py,text/x-python,1323,1.29,0.0,,,,,,,,,,44,825,9,23
153563506.cpp,code/1465/A/153563506.cpp,Code,cpp,text/x-c++,1012,0.99,0.0,,,,,,,,,,93,966,11,52
157330230.cpp,code/1465/A/157330230.cpp,Code,cpp,text/x-c++,1282,1.25,0.0,,,,,,,,,,105,1230,3,60
158280762.cpp,code/1465/A/158280762.cpp,Code,cpp,text/x-c++,4322,4.22,0.0,,,,,,,,,,148,4131,39,12
158356433.cpp,code/1465/A/158356433.cpp,Code,cpp,text/x-c++,426,0.42,0.0,,,,,,,,,,27,400,1,2
158357026.cpp,code/1465/A/158357026.cpp,Code,cpp,text/x-c++,345,0.34,0.0,,,,,,,,,,25,321,1,1
158593693.cpp,code/1465/A/158593693.cpp,Code,cpp,text/x-c++,2282,2.23,0.0,,,,,,,,,,212,2176,66,114
158749157.java,code/1465/A/158749157.java,Code,java,text/x-java-source,14695,14.35,0.01,,,,,,,,,,1220,14085,47,713
158916277.cpp,code/1465/A/158916277.cpp,Code,cpp,text/x-c++,476,0.46,0.0,,,,,,,,,,47,453,1,25
160068234.cpp,code/1465/A/160068234.cpp,Code,cpp,text/x-c++,1012,0.99,0.0,,,,,,,,,,107,959,10,65
161001644.py,code/1465/A/161001644.py,Code,py,text/x-python,295,0.29,0.0,,,,,,,,,,25,283,0,12
161007901.py,code/1465/A/161007901.py,Code,py,text/x-python,494,0.48,0.0,,,,,,,,,,44,472,0,22
161292098.cpp,code/1465/A/161292098.cpp,Code,cpp,text/x-c++,6584,6.43,0.01,,,,,,,,,,223,6451,32,115
161326989.cpp,code/1465/A/161326989.cpp,Code,cpp,text/x-c++,553,0.54,0.0,,,,,,,,,,65,521,3,34
161493974.py,code/1465/A/161493974.py,Code,py,text/x-python,428,0.42,0.0,,,,,,,,,,37,410,0,19
161887715.cpp,code/1465/A/161887715.cpp,Code,cpp,text/x-c++,418,0.41,0.0,,,,,,,,,,56,390,1,28
162341039.cpp,code/1465/A/162341039.cpp,Code,cpp,text/x-c++,498,0.49,0.0,,,,,,,,,,49,474,1,24
162627599.cpp,code/1465/A/162627599.cpp,Code,cpp,text/x-c++,411,0.4,0.0,,,,,,,,,,45,389,1,23
162992858.cpp,code/1465/A/162992858.cpp,Code,cpp,text/x-c++,1240,1.21,0.0,,,,,,,,,,110,1185,16,62
165121124.cpp,code/1465/A/165121124.cpp,Code,cpp,text/x-c++,792,0.77,0.0,,,,,,,,,,66,759,5,33
112193757.java,code/1465/B/112193757.java,Code,java,text/x-java-source,6358,6.21,0.01,,,,,,,,,,498,6109,19,281
116742973.java,code/1465/B/116742973.java,Code,java,text/x-java-source,2090,2.04,0.0,,,,,,,,,,207,1987,3,122
117395666.java,code/1465/B/117395666.java,Code,java,text/x-java-source,3922,3.83,0.0,,,,,,,,,,350,3747,9,204
118446863.java,code/1465/B/118446863.java,Code,java,text/x-java-source,2540,2.48,0.0,,,,,,,,,,234,2423,8,135
119481424.java,code/1465/B/119481424.java,Code,java,text/x-java-source,1915,1.87,0.0,,,,,,,,,,142,1844,0,78
119619979.java,code/1465/B/119619979.java,Code,java,text/x-java-source,868,0.85,0.0,,,,,,,,,,87,825,2,46
119774795.java,code/1465/B/119774795.java,Code,java,text/x-java-source,1241,1.21,0.0,,,,,,,,,,67,1208,3,36
120772120.java,code/1465/B/120772120.java,Code,java,text/x-java-source,9648,9.42,0.01,,,,,,,,,,742,9277,24,423
121176267.java,code/1465/B/121176267.java,Code,java,text/x-java-source,4882,4.77,0.0,,,,,,,,,,484,4640,2,276
121841355.py,code/1465/B/121841355.py,Code,py,text/x-python,467,0.46,0.0,,,,,,,,,,43,446,0,27
124050174.java,code/1465/B/124050174.java,Code,java,text/x-java-source,870,0.85,0.0,,,,,,,,,,64,838,0,36
125770161.py,code/1465/B/125770161.py,Code,py,text/x-python,236,0.23,0.0,,,,,,,,,,25,224,0,12
127561008.java,code/1465/B/127561008.java,Code,java,text/x-java-source,977,0.95,0.0,,,,,,,,,,74,940,0,43
128131136.java,code/1465/B/128131136.java,Code,java,text/x-java-source,713,0.7,0.0,,,,,,,,,,57,685,2,29
128448098.java,code/1465/B/128448098.java,Code,java,text/x-java-source,2901,2.83,0.0,,,,,,,,,,100,2801,4,16
128549899.java,code/1465/B/128549899.java,Code,java,text/x-java-source,697,0.68,0.0,,,,,,,,,,66,664,1,36
128817844.py,code/1465/B/128817844.py,Code,py,text/x-python,527,0.51,0.0,,,,,,,,,,52,501,0,28
128849449.py,code/1465/B/128849449.py,Code,py,text/x-python,268,0.26,0.0,,,,,,,,,,27,255,0,13
128849742.py,code/1465/B/128849742.py,Code,py,text/x-python,314,0.31,0.0,,,,,,,,,,33,298,0,16
131035002.py,code/1465/B/131035002.py,Code,py,text/x-python,234,0.23,0.0,,,,,,,,,,29,220,0,16
139142735.py,code/1465/B/139142735.py,Code,py,text/x-python,445,0.43,0.0,,,,,,,,,,35,428,0,17
140716729.py,code/1465/B/140716729.py,Code,py,text/x-python,275,0.27,0.0,,,,,,,,,,44,253,0,24
147008700.py,code/1465/B/147008700.py,Code,py,text/x-python,483,0.47,0.0,,,,,,,,,,50,458,0,32
147008763.py,code/1465/B/147008763.py,Code,py,text/x-python,503,0.49,0.0,,,,,,,,,,60,473,0,39
